job-title,job-description,job-location,job-salary,job-url,job-type
"
      Chef de projet PAM CyberArk (h/f)
    ","Cyber Defense One PAM program is looking for an external Project Management Consultant to complete our team and help us in our CyberArk migration project phase : users & accesses migration from our old Cyberark platforms to our newly Global platform. The Service  will receive support from all One PAM project and product team. The Service  will report to the OnePAM global project manager. Deliverables: ·        Project organization in coordination with other teams (including OnePAM integration team) ·        users & accesses migration: define the waves & KPIs definition, follow up of the execution ·        Review and critical advices on OnePAM integration team deliverables ·        Project Documentation Management Le programme One PAM de Cyberdéfense est à la recherche d'un consultant externe en gestion de projet pour compléter notre équipe et nous aider dans notre phase de projet de migration CyberArk : migration des utilisateurs et des accès de nos anciennes plateformes CyberArk vers notre nouvelle plateforme globale. Le service recevra le soutien de toute l'équipe du projet One PAM et de l'équipe produit. Le service sera rattaché au chef de projet OnePAM. Livrables : - Organisation du projet en coordination avec les autres équipes (y compris l'équipe d'intégration OnePAM) - migration des utilisateurs et des accès : définition des vagues et des KPIs, suivi de l'exécution - Revue et conseils critiques sur les livrables de l'équipe d'intégration OnePAM - Gestion de la documentation du projet ·        Expertise in CyberArk tool ·        Expertise in Privileged Accesses Management ·        5 years of Expertise in project management ·        Management of Security tool integration at international level ·        Expertise in data migration management ·        Expertise in Public Cloud Shared Responsibility model (IaaS, PaaS, SaaS) ·        Expertise in Agile or Product organization (preferred) ·        Authentication (IAM) : Very Strong ·        Automation : Limited Experience ·        Cloud platforms & environment : Moderately Strong ·        Information security: Moderately Strong ·        IT Risk knowledge : Very Strong ·        Producing & presenting reports & documentation: Expert ·        Project management : Expert ·        Quality management : Very Strong ·        Security : Very Strong ·        SharePoint : Moderately Strong ·        Transformation : Moderately Strong Nice to Have ·        Active Directory : Moderately Strong ·        Agile techniques (SCRUM, Kanban) : Limited Experience ·        Architecture : Limited Experience ·        AWS : Moderately Strong ·        Azure (DevOps, Services, SQL, Azure Search) : Limited experience ·        IAM - one identity : Very Strong ·        JIRA : limited experience ·        Linux (Red Hat, Ubuntu, �) : Superficial Familiarity ·        Microsoft Power BI : Superficial Familiarity ·        Monitoring methods and tools: Moderately Strong ·        Networks knowledge:  Superficial Familiarity ·        Oracle : Superficial Familiarity ·        Windows Server : Superficial Familiarity - Expertise dans l'outil CyberArk - Expertise en gestion des accès privilégiés - 5 ans d'expertise en gestion de projet - Gestion de l'intégration d'outils de sécurité au niveau international - Expertise dans la gestion de la migration des données - Expertise dans le modèle de responsabilité partagée du Cloud public (IaaS, PaaS, SaaS) - Expertise en Agile ou en organisation de produits (préférable) - Authentification (IAM) : très forte - Automatisation : Expérience limitée - Plateformes et environnement cloud : Modérément fort - Sécurité de l'information : Moyennement fort - Connaissance des risques informatiques : Très forte - Production et présentation de rapports et de documentation : Expert - Gestion de projet : Expert - Gestion de la qualité : Très fort - Sécurité : Très fort - SharePoint : Moyennement fort - Transformation : Moyennement fort Nice to Have ·        Active Directory : Moderately Strong ·        Agile techniques (SCRUM, Kanban) : Limited Experience ·        Architecture : Limited Experience ·        AWS : Moderately Strong ·        Azure (DevOps, Services, SQL, Azure Search) : Limited experience ·        IAM - one identity : Very Strong ·        JIRA : limited experience ·        Linux (Red Hat, Ubuntu, �) : Superficial Familiarity ·        Microsoft Power BI : Superficial Familiarity ·        Monitoring methods and tools: Moderately Strong ·        Networks knowledge:  Superficial Familiarity ·        Oracle : Superficial Familiarity ·        Windows Server : Superficial Familiarity - Active Directory : modérément fort - Techniques agiles (SCRUM, Kanban) : Expérience limitée - Architecture : Expérience limitée - AWS : Modérément fort - Azure (DevOps, Services, SQL, Azure Search) : Expérience limitée - IAM - une identité : très forte - JIRA : expérience limitée - Linux (Red Hat, Ubuntu, �) : Familiarité superficielle - Microsoft Power BI : connaissance superficielle - Méthodes et outils de surveillance : Modérément fort - Connaissance des réseaux : Connaissance superficielle - Oracle : Familiarité superficielle - Windows Server : connaissance superficielle","Paris, France",500-650 €⁄j,https://www.free-work.com/fr/tech-it/assistant-chef-de-projet/job-mission/chef-de-projet-pam-cyberark,"
      Freelance
    "
"
      Project Management Consultant CyberArk / PAM
    ","Bonjour, Je suis Consultante en Recrutement Spécialisée dans l'IT. Je souhaiterais pouvoir échanger avec vous au sujet d'une mission en freelance à pourvoir rapidement «Project Management Consultant CyberArk / PAM ». Démarrage: ASAP Lieu: Paris 17ème 4 jours sur site / 1 jour de télétravail Durée : Long terme Contrat : Freelance ou Portage salariale Vous trouverez ci-dessous le descriptif de la mission : Cyber Defense One PAM program is looking for an external Project Management Consultant to complete our team and help us in our CyberArk migration project phase : users & accesses migration from our old Cyberark platforms to our newly Global platform. You will receive support from all One PAM project and product team. You will report to the OnePAM global project manager. Livrables attendus : Project organization in coordination with other teams (including OnePAM integration team) Users & accesses migration: define the waves & KPIs definition, follow up of the execution Review and critical advices on OnePAM integration team deliverables Project Documentation Management Compétences recherchées : Expertise in CyberArk tool Expertise in Privileged Accesses Management 5 years of Expertise in project management Management of Security tool integration at international level Expertise in data migration management Expertise in Public Cloud Shared Responsibility model (IaaS, PaaS, SaaS) Expertise in Agile or Product organization (preferred) Si vous êtes intéressé par cette offre, je vous invite à m'envoyer immédiatement votre CV (format Word) à l'adresse suivante : XXXX@XXXX.XX Par la même occasion, vous pouvez communiquer cette offre à vos contacts, ou à me recommander des personnes pouvant correspondre. Bien Cordialement, Depuis 20 ans Huxley est positionné parmi les acteurs principaux du recrutement dans le monde. Spécialisé dans l'IT, la finance et l'assurance nous sommes implantés mondialement dans 15 pays. Nous aidons nos clients à optimiser leur recrutement en adoptant une approche personnalisée et une expertise métiers, délivrant ainsi un service sur mesure. Nous nouons quotidiennement des relations avec les talents et les entreprises les plus dynamiques du marché. Huxley est le spécialiste Banque Finance Assurance du groupe International STHREE côté en bourse au LSE, leader sur le segment STEM (Sciences Technologies Engineering and Mathematics). - Analyse du marché et prospection commerciale - Définition du projet avec le client, compréhension et analyse de ses besoins - Recherche et qualification de candidats (sourcing) - Validation technique des profils envoyés aux clients - Négociation des accords commerciaux - Accompagnement du candidat et du client tout au long du processus de recrutement - Connecter les partenaires du secteur avec le réseau d'experts IT - Mise en place de partenariats/accords cadres - Business development - Fidélisation client - Point de contact dédié aux opérationnels et au service achat","Paris, France",650-750 €⁄j,https://www.free-work.com/fr/tech-it/consultant/job-mission/project-management-consultant-cyberark-pam,"
      Freelance
    "
"
      Expert Active directory
    ","PROPULSE IT accompagne ses clients grands comptes et PME dans la mise en œuvre des projets It et digitaux. PROPULSE IT est un réseau de consultants à forte valeur ajoutée, complètement associé à notre démarche qualité de suivi des besoins et projets de nos clients. A ce jour, le réseau de freelance PROPULSE IT comporte plus de 18000 consultants sur toute la France, et couvre l'ensemble des besoins IT et digitaux. En constituant ce réseau par cooptation de clients ou de consultants, nous avons privilégié la constance dans le savoir-faire technique et le savoir-être, pour devenir un véritable partenaire privilégié de nos clients. Parallèlement, nous savons développé un réseau de partenaires sélectionnées pour leur expertise technique, et l'adhésion aux valeurs de notre entreprise. Aujourd'hui PROPULSE IT est une société en pleine croissance organique, Champion de la Croissance du journal Les Echos 4 années consécutives. Ce développement s'appuie sur la qualité et la pérennité des missions réalisées. La satisfaction client est ainsi liée à l'épanouissement des consultants ! Alors, n'hésitez pas à postuler ! PROPULSE IT recherche un Expert Active Directory pour renforcer les aquipes d'un de ses clients. Au sein de l'entité Expertise et Stratégie de la Production, l'équipe de gestion des Identité et des Service Transverses est chargée de la conception, de mise en œuvre et du maintien des solutions de gestion de l'identité et des accès. Cette équipe souhaite renforcer son pôle de compétences Active Directory, avec une prestation d'expert technique sur les technologies Microsoft afin de l'assister sur les projets et actions d'ingénieries ainsi que sur les missions de support niveau 3 / conseil / expertise aux équipes de la production et des différents utilisateurs des services. Les technologies sont les suivantes : ? Un service de gestion des authentifications et de l'identité numérique des authentifications bureautique : o Microsoft Active Directory 2016 o Microsoft Active Directory 2019 o Microsoft Pass-Through Authentication o Microsoft Entra-ID ? Un service de provisionning des comptes dans l'Active Directory : o Microsoft Identity Manager ? Un service de provisionning des comptes dans Entra ID (Azure Active Directory) o Microsoft Azure Active Directory Connect ? Un service de gestion des accès aux serveurs et services de la production (bastion) o Wallix L'objectif de la mission est d' accompagner sur : ? La mise en œuvre des évolutions fonctionnelles et techniques des solutions -Traiter les projets de mise en œuvre de nouveaux services. - Traiter les projets ou sujets d'évolutions. - Fournir les comptes rendus des réunions réalisées avec les différents acteurs du projet ? Le support (du N1 au N3) aux équipes du pole production et des utilisateurs - Assurer le support des solutions actuellement utilisées. - Réaliser les escalades aux niveaux de support supérieur quand cela est nécessaire. - Fournir de manière mensuel les statistiques de traitement des incidents et des problèmes. ? La mise en place de documentations techniques permettant d'améliorer les actions d'administration. Les compétences techniques attendues sont les suivantes (par ordre de priorité) : - Expérience sur l'ingénierie (mise en œuvre et administration technique) Microsoft Active Directory - Expérience sur l'ingénierie (mise en œuvre et administration technique) Microsoft Entra ID (Azure Active Directory) - Connaissance Microsoft Azure Active Directory Connect - Connaissance Microsoft Identity Manager - Une expérience sur une solution de bastion (Wallix) Les compétences fonctionnelles attendues sont les suivantes : ? Expérience sur la réalisation de projet technique ? Expérience sur le traitement des incidents","Paris, France",,https://www.free-work.com/fr/tech-it/expert/job-mission/expert-active-directory-128,"
      Freelance
    "
"
      Ingénieur support sécurité IAM
    ","Au sein de l'équipe Support IAM et sous la responsabilité du Responsable Support vos missions seront les suivantes : Traiter les demandes d’incidents remontées par les clients Identifier les problèmes, analyser leur cause, proposer et mettre en œuvre un plan d’actions correctif Support N3 sur les solutions cyberark, wallix , okta Installation et déploiement des patchs de sécurité éditeur, des mises à jour éditeur et des patchs OS Installation des composantes cyberark (PSM,Vault,etc..) , wallix (Bastion , access manager) Développer et mettre en œuvre des workflows Déplacements chez les clients à prévoir Participer au roulement d’astreintes Possibilité de travailler chez des clients en Régie Assurer le pilotage des incidents critiques et majeurs avec les clients et partenaires (constructeurs, éditeurs, sous-traitants) Assurer un suivi régulier des incidents en cours avec les clients pour assurer la satisfaction client Analyser tous les problèmes impactant les interfaces entre les produits IAM et les applications sources et cibles Analyser les incidents sur les différentes bases de données et annuaires nécessaires à la gestion des personnes, des accès et structures (LDAP, bases SQL) Développer l'entraide et le partage de bonnes pratiques au sein de l'équipe Rendre compte de son activité et alerter si nécessaire Bac+5 en Informatique ou équivalent Expérience dans le domaine des activités de RUN Langage de programmation Java/ Python/ Perl/ C/ C++ Langages Web : Javascript, HTML, CSS Outils collaboratifs :SVN, GIT Vous maitrisez les technologies, Cyberark, Wallix Varonis, Ping, Okta Annuaire et base de données : LDAP, SQL, Oracle/DB2 Certification Cyberark Defender ou prévoyez la passer dans les prochains jours Connaissance de LDAP ou d’une solution de gestion d’identités et accès IAM (Sailpoint, FIM/MIM,ISIM ) serait un plus Avoir des connaissances sur les outils de ticketing (idéalement Service Now..) Avoir des connaissances des processus ITIL Maitrise de l’anglais Equipe Support IAM domaine des activités de RUN environnement anglophone Astreintes Déplacements clients Rythme : 2 jours TT/ 3 jours site Localisation : La defense 92 Demarrage : ASAP | URGENT Durée : 3 ans Expérience : 3 ans min","La Défense, Île-de-France",400-450 €⁄j,https://www.free-work.com/fr/tech-it/ingenieur-en-cybersecurite/job-mission/ingenieur-support-securite-iam-2,"
      Freelance
    "
"
      Ingénieur Support Sécurité IAM H/F
    ","Ingénieur Support Sécurité IAM Description de la mission et des activités : Au sein de l’équipe Support IAM et sous la responsabilité du Responsable Support vos missions seront les suivantes : - Traiter les demandes d’incidents remontées par les clients - Identifier les problèmes, analyser leur cause, proposer et mettre en œuvre un plan d’actions correctif - Support N3 sur les solutions cyberark, wallix , okta - Installation et déploiement des patchs de sécurité éditeur, des mises à jour éditeur et des patchs OS - Installation des composantes cyberark (PSM,Vault,etc..) , wallix (Bastion , access manager) - Développer et mettre en œuvre des workflows - Déplacements chez les clients à prévoir - Participer au roulement d’astreintes - Possibilité de travailler chez des clients en Régie - Assurer le pilotage des incidents critiques et majeurs avec les clients et partenaires (constructeurs, éditeurs, sous-traitants) - Assurer un suivi régulier des incidents en cours avec les clients pour assurer la satisfaction client - Analyser tous les problèmes impactant les interfaces entre les produits IAM et les applications sources et cibles - Analyser les incidents sur les différentes bases de données et annuaires nécessaires à la gestion des personnes, des accès et structures (LDAP, bases SQL) - Développer l’entraide et le partage de bonnes pratiques au sein de l’équipe - Rendre compte de son activité et alerter si nécessaire - Expérience dans le domaine des activités de RUN - Langage de programmation Java/ Python/ Perl/ C/ C++ Environnements techniques : Langages Web : Javascript, HTML, CSS Outils collaboratifs :SVN, GIT Vous maitrisez les technologies, Cyberark, Wallix Varonis, Ping, Okta Annuaire et base de données : LDAP, SQL, Oracle/DB2","Île-de-France, France",,https://www.free-work.com/fr/tech-it/ingenieur-en-cybersecurite/job-mission/ingenieur-support-securite-iam-h-f-1,"
      Freelance
    "
"
      Consultant MOE BI T.SQL_SSIS Sénior/ Socle Data
    ","Compétences impérativement exigées : ➢ Compétences techniques ▪ Conception / Modélisation BI (Flux & modèles de données) ▪ Expériences significatives sur la mise en place complète de projets BI Data ETL (conception, modélisation, réalisation) et sur le RUN en environnement Full Microsoft (SSIS, SQL Server : Modélisation, procédures stockées, optimisation SQL, etc.). ▪ Connaissance et mise en œuvre de la suite Microsoft AZURE DEVOPS (Git, Board Agile, Pipeline de déploiement CI/CD). ▪ Anglais professionnel. ➢ Compétences organisationnelles ▪ Expérience significative sur l’implémentation de projets BI d'intégration de données (datawarehouse & datamarts) ▪ Avoir la capacité de mener des mini-projets en autonomie tout en étant accompagné par un(e) maitrise d’ouvrage et/ou le métier. ▪ Capacité à s’organiser, à s’adapter sur les priorités, à synthétiser l’état d’avancement de ses activités et à remonter les alertes si besoin. ▪ Compétence(s) appréciée(s) : ➢ Métiers Logistique (facultatif) ➢ Technologies Reporting BI : TABLEAU, IBM Cognos (facultatif) ➢ Travail avec un partenaire offshore ➢ Certifications sur la suite MSBI (facultative) ▪ Descriptif détaillé de la mission : ➢ Assurer le RUN des applications existantes (ETL, Bases de données, support niveau 3) ➢ Comprendre les enjeux métier, problématiques à résoudre et opportunités à concrétiser. ➢ Echanger et challenger les besoins métiers avec les équipes AMOA BI en tenant compte des contraintes techniques. ➢ Proposer, concevoir et spécifier des solutions techniques viables, évolutives et tenant compte de l'existant. ➢ Rédaction des documents techniques (spécification techniques, document d’exploitation…etc). ➢ Conseiller, proposer des axes d'amélioration, alerter si besoin. ▪ Environnement technique de la mission : ➢ Socle Data : SSIS, SQLServer (2016), procédures stockées, Azure DevOps (Git, Board Agile, Pipeline de déploiement CI/CD) ➢ Reporting : COGNOS BI 10.2 et 11 & Tableau Profil : ▪ Bon relationnel, sens de la communication, qualité d’expression orale et écrite, appétence au travail collaboratif et aux problématiques fonctionnelles ▪ Être force de proposition ▪ Méthodologie, organisation, rigueur ▪ Capacité de synthèse et d'analyse ▪ Capacité à travailler en équipe, à s'adapter à différents interlocuteurs, sens du service, écoute, humilité et ouverture d'esprit. ▪ Environnement technique de la mission : ➢ Socle Data : SSIS, SQLServer (2016), procédures stockées, Azure DevOps (Git, Board Agile, Pipeline de déploiement CI/CD) ➢ Reporting : COGNOS BI 10.2 et 11 & Tableau","Paris, France","50k-77k €⁄an, 500-680 €⁄j",https://www.free-work.com/fr/tech-it/administrateur-sql/job-mission/consultant-moe-bi-t-sql-ssis-senior-socle-data,"
      Freelance
     
      CDI
    "
"
      Consultant MOE BI / COGNOS 
    ","Un de nos clients recherche un MOE BI COGNOS >> Compétences impérativement exigées : Compétences BI Théorie du décisionnel (concepts, modélisations, Data…) Logique d’intégration de la DATA Compétences techniques : Développement de solution BI en environnement IBM COGNOS Analytics 11 et MS SQLServer Portail, reports, Dashboards, Datamodules Framework Manager / Transformer Outils MS SQL Server Très bon niveau SQL (requêtage, création et modification de procédures stockées) Connaissance de la plateforme Cognos, de son administration, des outils périphériques Connaissance de Tableau (Prep, Server et Desktop) Capacité à traiter des problématiques d’optimisation dans un contexte BI soumis à une forte pression de résultats rapides. Compétences organisationnelles : Capacité à piloter et communiquer avec les différentes équipes/interlocuteurs. Capacité à s’organiser et compétence sur les outils de communication, de conduite projet et de partage d’informations. Compétence(s) appréciée(s) : Connaissance d’autres technologies (Tableau/PBI/…) Anglais Connaissance du monde transport & logistique dans un contexte international. Descriptif détaillé de la mission : Environnement technique de la mission : Développement et maintenance évolutive des solutions BI et de reporting en relation avec les équipes AMOA BI, Data BI, IT et des keys-users. Centralisation et analyse des besoins exprimés Conception et modélisation de solutions BI Evolution des rapports et packages, & éventuellement des traitements d’alimentation. Rédaction de documents/spécifications techniques. +++++COGNOS BI 11 (Framework Manager, Report Studio, Transformer) +++SQL SERVER 2016 – 2019 +++ SQL/T-SQL ++Microsoft SSIS ++Tableau Desktop, Tableau Prep, Tableau Server + SDK Profil o Rigoureux o Autonome o Esprit d’analyse et de synthèse o Bon relationnel o Force de proposition et implication o Esprit et goût du travail en équipe Lieu de la mission : Puteaux/ Télétravail Partiel / Agile / Secteur non financier","Paris, France","50k-73k €⁄an, 550-650 €⁄j",https://www.free-work.com/fr/tech-it/consultant/job-mission/expert-cognos-5,"
      Freelance
     
      CDI
    "
"
      Consultant cybersécurité (H/F)
    ","Espace-Freelance, réseau de consultants indépendants, recherche pour l’un de ses clients directs : un Consultant cybersécurité (H/F), OFFRE A POURVOIR DANS LA METROPOLE LILLOISE. 2 jours de télétravail MAXIMUM. Votre mission : Renfort au RSSI sur les différentes taches cyber, Sensibilisation des collaborateurs, Analyse de risques, Force de proposition concernant des solutions permettant de réduire les risques en prenant en compte les contraintes de l’environnement. Gestion documentaires Expérience dans la sécurité des SI et dans le pilotage et l’analyse des risques métiers. Contexte international : anglais requis Expérience dans la sécurité des SI et dans le pilotage et l’analyse des risques métiers. Contexte international : anglais requis Profil confirmé. Force de propositions. MISSION DANS LA METROPOLE LILLOISE : sur site 2 / 3 jours. ET ACCESSIBLE EN TRANSPORT EN COMMUN. Bon communicant, vous êtes à l'aise pour accompagner des profils plus juniors dans la montée en compétence.","Lille, Hauts-de-France",480-720 €⁄j,https://www.free-work.com/fr/tech-it/ingenieur-en-cybersecurite/job-mission/consultant-cybersecurite-h-f-76,"
      Freelance
    "
"
      msbi powerbi + de 7 ans
    ","La société devra fournir les prestations suivantes : Développement des flux d'extraction, de transformation et de chargement de données avec SSIS. Construction des tableaux de bord sous Power BI. Réalisation des jeux de données sous Power BI en se connectant à des bases SQL Server. Calcul des indicateurs et mesures calculées en langage DAX. Développement et réalisation des modèles de données sous Power BI Desktop. Déploiement de modèles de données Azure Analysis Service. Compétences requises : Expertise avérée sur Power BI Desktop et Power BI Service. Excellente maîtrise des processus de développement sur la plateforme Power BI. Très bonne maîtrise des langages (DAX, SQL Server). Très bonne maîtrise de Microsoft SSIS. Connaissance approfondie des processus de déploiement. Capacité à interagir, partager et collaborer avec les équipes techniques et les profils métiers. Excellentes compétences en communication. Aptitude à travailler en équipe. Autonomie et qualité de reporting. Nous sommes à la recherche d'un professionnel BI bénéficiant d'une solide expérience dans le développement de tableaux de bord sous Power BI. L'objectif est de mettre en place des rapports immobiliers sous Power BI en instaurant un processus visant à accroître la satisfaction des utilisateurs en améliorant l'utilisabilité, l'accessibilité et le plaisir d'interaction avec les rapports. Le candidat idéal devra posséder entre 7 et 10 ans d'expérience dans le domaine de la Business Intelligence. La société devra fournir les prestations suivantes : Développement des flux d'extraction, de transformation et de chargement de données avec SSIS. Construction des tableaux de bord sous Power BI. Réalisation des jeux de données sous Power BI en se connectant à des bases SQL Server. Calcul des indicateurs et mesures calculées en langage DAX. Développement et réalisation des modèles de données sous Power BI Desktop. Déploiement de modèles de données Azure Analysis Service. Compétences requises : Expertise avérée sur Power BI Desktop et Power BI Service. Excellente maîtrise des processus de développement sur la plateforme Power BI. Très bonne maîtrise des langages (DAX, SQL Server). Très bonne maîtrise de Microsoft SSIS. Connaissance approfondie des processus de déploiement. Capacité à interagir, partager et collaborer avec les équipes techniques et les profils métiers. Excellentes compétences en communication. Aptitude à travailler en équipe. Autonomie et qualité de reporting. Nous sommes à la recherche d'un professionnel BI bénéficiant d'une solide expérience dans le développement de tableaux de bord sous Power BI. L'objectif est de mettre en place des rapports immobiliers sous Power BI en instaurant un processus visant à accroître la satisfaction des utilisateurs en améliorant l'utilisabilité, l'accessibilité et le plaisir d'interaction avec les rapports. Le candidat idéal devra posséder entre 7 et 10 ans d'expérience dans le domaine de la Business Intelligence. La société devra fournir les prestations suivantes : Développement des flux d'extraction, de transformation et de chargement de données avec SSIS. Construction des tableaux de bord sous Power BI. Réalisation des jeux de données sous Power BI en se connectant à des bases SQL Server. Calcul des indicateurs et mesures calculées en langage DAX. Développement et réalisation des modèles de données sous Power BI Desktop. Déploiement de modèles de données Azure Analysis Service. Compétences requises : Expertise avérée sur Power BI Desktop et Power BI Service. Excellente maîtrise des processus de développement sur la plateforme Power BI. Très bonne maîtrise des langages (DAX, SQL Server). Très bonne maîtrise de Microsoft SSIS. Connaissance approfondie des processus de déploiement. Capacité à interagir, partager et collaborer avec les équipes techniques et les profils métiers. Excellentes compétences en communication. Aptitude à travailler en équipe. Autonomie et qualité de reporting. Nous sommes à la recherche d'un professionnel BI bénéficiant d'une solide expérience dans le développement de tableaux de bord sous Power BI. L'objectif est de mettre en place des rapports immobiliers sous Power BI en instaurant un processus visant à accroître la satisfaction des utilisateurs en améliorant l'utilisabilité, l'accessibilité et le plaisir d'interaction avec les rapports. Le candidat idéal devra posséder entre 7 et 10 ans d'expérience dans le domaine de la Business Intelligence.","Levallois-Perret, Île-de-France",100-600 €⁄j,https://www.free-work.com/fr/tech-it/consultant-bi/job-mission/msbi-powerbi-de-7-ans,"
      Freelance
    "
"
      CONSULTANT TECHNQUE BI DATA EXPERT SSIS SQL SERVEUR AZURE DEVOPS
    ","PROPULSE IT accompagne ses clients grands comptes et PME dans la mise en œuvre des projets It et digitaux. PROPULSE IT est un réseau de consultants à forte valeur ajoutée, complètement associé à notre démarche qualité de suivi des besoins et projets de nos clients. A ce jour, le réseau de freelance PROPULSE IT comporte plus de 18000 consultants sur toute la France, et couvre l'ensemble des besoins IT et digitaux. En constituant ce réseau par cooptation de clients ou de consultants, nous avons privilégié la constance dans le savoir-faire technique et le savoir-être, pour devenir un véritable partenaire privilégié de nos clients. Parallèlement, nous savons développé un réseau de partenaires sélectionnées pour leur expertise technique, et l'adhésion aux valeurs de notre entreprise. Aujourd'hui PROPULSE IT est une société en pleine croissance organique, Champion de la Croissance du journal Les Echos 4 années consécutives. Ce développement s'appuie sur la qualité et la pérennité des missions réalisées. La satisfaction client est ainsi liée à l'épanouissement des consultants ! Alors, n'hésitez pas à postuler ! CONSULTANT BI DATA EXPERT SSIS SQL SERVEUR AZURE DEVOPS Expérience ciblée : PLUS DE 10 ANS Compétences impératives - Compétences techniques : Conception / Modélisation BI (Flux & modèles de données) Expériences significatives sur la mise en place complète de projets BI Data ETL (conception, modélisation, réalisation) et sur le RUN en environnement Full Microsoft (SSIS, SQL Server : Modélisation, procédures stockées, optimisation SQL, etc.). Connaissance et mise en œuvre de la suite Microsoft AZURE DEVOPS (Git, Board Agile, Pipeline de déploiement CI/CD). Anglais professionnel courant - Compétences organisationnelles Expérience significative sur l'implémentation de projets BI d'intégration de données (datawarehouse & datamarts) Avoir la capacité de mener des mini-projets en autonomie tout en étant accompagné par un(e) maitrise d'ouvrage et/ou le métier. Capacité à s'organiser, à s'adapter sur les priorités, à synthétiser l'état d'avancement de ses activités et à remonter les alertes si besoin. - Compétence(s) appréciée(s) : Outils de reporting BI : TABLEAU, IBM Cognos, Power BI Habitué aux relations avec des partenaires offshore Certifications sur la suite MSBI - Descriptif détaillé de la mission : Assurer le RUN des applications existantes (ETL, Bases de données, support niveau 3) Comprendre les enjeux métier, problématiques à résoudre et opportunités à concrétiser. Echanger et challenger les besoins métiers avec les équipes AMOA BI en tenant compte des contraintes techniques. Proposer, concevoir et spécifier des solutions techniques viables, évolutives et tenant compte de l'existant. Rédaction des documents techniques (spécification techniques, document d'exploitation...etc). Conseiller, proposer des axes d'amélioration, alerter si besoin. - Environnement technique de la mission : Socle Data : SSIS, SQLServer (2016), procédures stockées, Azure DevOps (Git, Board Agile, Pipeline de déploiement CI/CD) Reporting : COGNOS BI 10.2 et 11 & Tableau Date début de mission : ASAP Durée estimée de la mission : longue - 3 mois (renouvelables) Excellent niveau technique sur la partie Data MSBI - SSIS - SQL Server - Azure Devops Bon relationnel, sens de la communication, qualité d'expression orale et écrite, appétence au travail collaboratif et aux problématiques fonctionnelles Être force de proposition Méthodologie, organisation, rigueur Capacité de synthèse et d'analyse Capacité à travailler en équipe, à s'adapter à différents interlocuteurs, sens du service, écoute, humilité et ouverture d'esprit. Anglais courant","Nanterre, Île-de-France",,https://www.free-work.com/fr/tech-it/administrateur-sql/job-mission/consultant-technque-bi-data-expert-ssis-sql-serveur-azure-devops-12,"
      Freelance
    "
