job-title,job-description,job-location,job-salary,job-url
Chef de projet informatique cybersécurité informatique experimenté (IT) / Freelance,"<div>
 Contexte de la mission : Le consultant ne fait pas d?audit mais les suivis d?audit. 
 <br> L?équipe Cyber &amp; Service Delivery se renforce pour:
 <br> 
 <ul>
  <li>gérer et superviser la remédiation, auprès des équipes d?infrastructure, d?audits Cyber ;</li>
  <li>préparer et accompagner les audits à venir;</li>
  <li>proposer et faire appliquer des politiques d?amélioration continue.</li>
 </ul> 
 <br> Objectifs/Descriptif de mission :
 <br> Travailler en interaction ?active? avec les différents domaines de l?infrastructure: -
 <br> Core services ;
 <br> Modern workplace ;
 <br> Networks ;
 <br> Platform ;
 <br> Services desks &amp; end user support.
 <br> 
 <br> L?environnement de travail, à l?international, demande de solides compétences organisationnelles et interculturelles.
 <br> Expertise en environnement anglophone obligatoire.
 <br> 
 <br> Activités de la prestation
 <br> 1) Gérer et superviser, sous Service Now, la résolution des recommandations d?audits:
 <br> Ransomware ;
 <br> Cloud security ;
 <br> Obscolescence ;
 <br> 
 <br> 2) Assurer la communication
 <br> Animer des réunions trimestrielles, à audience Monde , d?avancement avec les directeurs de l?infrastructure et de la sécurité ;
 <br> Proposer des dashboards temps-réel de suivi: sous Service Now et/ou PowerBi.
 <br> 
 <br> 3) Participer et préparer les audits à venir
 <br> Préparer un agenda et un planning de charge, conjointement avec les directeurs de l?infrascture concernés ;
 <br> Participer aux réunions de workshop, kick-off et de restitutions avec les cabinets d?audit ;
 <br> Préparer, sous Service NOW, les recommandations d?audits (ENG, IPT, IPT_TASKS) avec les équipes d?infrastructure et les équipes Cyber.
 <br> 
 <br> 4) Proposer et faire appliquer des politiques d?amélioration continue :
 <br> Spécifier le besoin de nouveaux contrôles continues ;
 <br> Assurer le suivi, en RUN.
 <br> 
 <br> 
 <br> Profil candidat:
 <br> Contexte de la mission : Le consultant ne fait pas d?audit mais les suivis d?audit.
</div>",92110 Clichy,,https://proxy.scrapeops.io/v1/?api_key=b2b46e5e-4a53-45d1-bdc3-458bad09991c&url=https%3A%2F%2Fwww.indeed.com%2Fm%2Fbasecamp%2Fviewjob%3Fviewtype%3Dembedded%26jk%3D58679639666a3ad9
consultant informatique cyber résilience (IT) / Freelance,"Projet 
<br>
<br> Ce projet consiste à mettre en ?uvre une infrastructure de secours « déconnectée », permettant de redémarrer les services SI les plus critiques en cas de compromission du SI par un ransomware, et à préparer les procédures techniques et organisationnelles liées à la reprise des services SI. 
<br>
<br> Le fournisseur assurera les prestations suivantes dans le cadre de ce lot : 
<br>
<br> Revue de la solution envisagée, proposition d?axes d?amélioration 
<br>
<br> Mise en place de l?organisation des équipes internes de gestion de crise, en lien avec la Gestion de crise Groupe 
<br>
<br> <b>Elaboration et rédaction des procédures :</b> RACI des intervenants techniques et managériaux, chronogramme des opérations de reprise de l?activité, procédure de recherche et d?isolation de la menace ? 
<br>
<br> Proposition de solutions pour détecter des signes de compromission dans le SI (exemple : supervision) 
<br>
<br> Proposition de prérequis pour traiter efficacement la réponse à incident par un prestataire « PRIS », en cas de compromission avérée 
<br>
<br> <b>Profil candidat:</b>
<br> MIN 2-3 ans d'expérience sur de la Cyber Résilience 
<br>
<br> Expériences réalisées sur des projets de Cyber résilience en remédiation ou design amont 
<br>
<br> Expériences réussies sur un périmètre et des missions équivalentes en termes de Cybersécurité 
<br>
<br> Très bonnes connaissances théoriques et pratiques dans le domaine de la Cybersécurité : Normes ISO 27xxx, méthodes d?analyse de risques sécurité DICP, sécurité Linux/Microsoft, sécurité des applications web, chiffrement (SSL/TLS ?), PKI 
<br>
<br> Bonne connaissance du RGPD 
<br>
<br> Connaissance des acteurs, des offres et technologies principales du marché de la sécurité 
<br>
<br> Connaissances générales en architecture des systèmes d?information, dans les technologies réseaux et dans les environnements distribués (Windows, Linux) 
<br>
<br> Capacité à communiquer à de nombreux interlocuteurs SI et métier 
<br>
<br> Qualités de rédaction",92130 Issy-les-Moulineaux,,https://proxy.scrapeops.io/v1/?api_key=b2b46e5e-4a53-45d1-bdc3-458bad09991c&url=https%3A%2F%2Fwww.indeed.com%2Fm%2Fbasecamp%2Fviewjob%3Fviewtype%3Dembedded%26jk%3D38ae8fd671d05495
SERVICE DELIVERY manager informatique SOC (IT) / Freelance,"Délivrer Des Services Managés De Veille sur les menaces cyber 
<br>Détection d?attaques et suivi des incidents de sécurité 
<br>Qualification des vulnérabilités 
<br>Réaction sur incidents de sécurité majeur 
<br>
<br> En tant que Service Delivery Manager, Tu seras en charge pour plusieurs clients du SOC de : 
<br>Piloter au quotidien l?activité afin de fournir un service conforme aux engagements contractuels 
<br>Organiser le suivi des équipes techniques, en binôme avec le référent technique, Participer aux réunions opérationnelles hebdomadaires 
<br>Organiser et animer les comités de opérationnels et de pilotage de la prestation prévus dans la gouvernance 
<br>Rédiger et maintenir à jour les livrables contractuels (convention de services, stratégies de collecte / détection) 
<br>Suivre l?avancement des projets et demandes complexes Participer à la planification des opérations 
<br>Réaliser le suivi des KPI, de la facturation et des éventuelles pénalités Gérer les situations de crise 
<br>Coordonner les intervenants, 
<br>Assurer les escalades et le suivi managérial, 
<br>S?assurer du suivi des plans d?actions définis Contribuer aux propositions commerciales, en lien avec l?équipe Sales 
<br>Accompagner le client sur les axes d?évolution et d?amélioration du service 
<br>
<br> En fonction de ton expérience sur les sujets traités, tu seras accompagné et soutenu par ton manager et tes collègues experts tout au long de tes missions. 
<br>
<br> <b>Tes objectifs :</b>
<br> Apporter immédiatement tes compétences relationnelles et ton expertise opérationnelle 
<br>Être présent pour notre équipe et les interlocuteurs client afin de les aider à trouver les solutions adaptées aux situations rencontrées 
<br>Savoir adapter son discours en fonction des interlocuteurs (métiers, experts, responsables, etc.) 
<br>Poursuivre la construction d?une relation de proximité avec le client 
<br>Participer à la pérennisation du client et au développement commercial de l?activité 
<br>
<br> <b>Profil candidat:</b>
<br> <b>Qualifications Idéalement tu es/as :</b> Un diplôme d?ingénieur (ou équivalent Bac +5) Une expérience dans la gestion de projet, d?équipe et de contrat, et idéalement, une première expérience sur un poste similaire 
<br>Un relationnel à toute épreuve pour démêler les situations les plus inextricables De la rigueur, un bon sens du service et la volonté de délivrer un service de qualité pour accompagner l?activité du client Un intérêt pour la cyber sécurité 
<br>Un bagage technique IT général, des connaissances cyber sécurité et cloud étant des plus appréciés 
<br>Pas de sueur froide à l?idée de se déplacer à temps partiel dans les locaux du client ou de prendre le téléphone pour fluidifier les échanges avec le client 
<br>A l?aise en anglais",Paris (75),,https://proxy.scrapeops.io/v1/?api_key=b2b46e5e-4a53-45d1-bdc3-458bad09991c&url=https%3A%2F%2Fwww.indeed.com%2Fm%2Fbasecamp%2Fviewjob%3Fviewtype%3Dembedded%26jk%3Db26e2ccaa9488cb4
SECURITY INCIDENT analyste informatique (IT) / Freelance,"L'analyste incident de sécurité identifie, catégorise, analyse et qualifie les évènements de sécurité en temps réel ou de manière asynchrone sur la base de rapports d'analyse sur les menaces. Il traite les incidents de sécurité avérés en support des équipes de réponse aux incidents de sécurité et participe aux cellules de crise. 
<br>
<br> Vous allez rejoindre l?équipe réponse aux incidents cyber au sein du Cyberdefense Operation Center. 
<br>
<br> <b>Contrainte forte du projet :</b> Contexte international 
<br>
<br> <b>Les livrables sont :</b> Ticketing 
<br>
<br> IRP,SOP,IRG 
<br>
<br> En tant qu?analyste DFIR/CTI vous allez rejoindre l?équipe réponse aux incidents cyber au sein du pôle Cyberdéfense. Vous serez le point de contact entre le volet réponse (DFIR) et le volet anticipation (CTI) pour faire adopter les bonnes pratiques de réponse axées sur la connaissance de la menace et la bonne utilisation de nos services de CTI. 
<br>
<br> L?objectif de la mission sera de réaliser activement de la veille sur la menace ainsi que répondre aux incidents cyber sur un périmètre couvrant le groupe ainsi que toutes ses filiales (35 000 collaborateurs dans le monde). 
<br>
<br> Pour arriver à cet objectif, vous mènerez à bien au quotidien les 10 missions suivantes : 
<br>
<br> <b>Sur le volet DFIR :</b>
<br> 1. Répondre aux incidents cyber avec un focus sur la menace traitée, les capacités de l?attaquant, son but, ; 
<br>
<br> 2. Mettre en place des workbooks DFIR (RE&amp;CT) pour automatiser le traitement des incidents cyber ; 
<br>
<br> 3. Mettre en place des threat playbook DFIR pour automatiser le traitement efficacement des menaces les plus récurrentes ; 
<br>
<br> 4. Améliorer la couverture de nos filiales en les aidant à adopter nos outils et processus pour aider Le Groupe à gagner en résilience chaque jour. 
<br>
<br> <b>Sur le volet CTI :</b>
<br> 5. Réaliser en continu une veille sur les différentes menaces cyber, plus spécifiquement sur les différents acteurs et leur modus operandi (tactiques, techniques, procédures &amp; indicateurs de compromission), 
<br>
<br> 6. Aider les équipes réponse &amp; détection à mieux comprendre les menaces émergentes et peu connues 
<br>
<br> 7. Mettre en place des workbooks CTI pour automatiser le traitement des alertes CTI 
<br>
<br> 8. Améliorer et tirer au maximum de la valeur de notre service de CTI externalisé, 
<br>
<br> 9. Enrichir, consolider et améliorer notre cartographie CTI, 
<br>
<br> 10. Participer à la promotion du service CTI Groupe auprès des autres équipes, filiales et directions 
<br>
<br> Confirmed (3 à 8 ans d'expérience dans l'activité) 
<br>
<br> Données complémentaires 
<br>
<br> <b>Profil candidat:</b>
<br> <b>Compétences techniques :</b> Gestion des incidents / demandes / problèmes - Confirmé - Impératif 
<br>
<br> Digital Forensics - Confirmé - Impératif 
<br>
<br> Cyber Threat intel - Confirmé - Impératif 
<br>
<br> Connaissances linguistiques Anglais Professionnel (Impératif)",La Défense (92),,https://proxy.scrapeops.io/v1/?api_key=b2b46e5e-4a53-45d1-bdc3-458bad09991c&url=https%3A%2F%2Fwww.indeed.com%2Fm%2Fbasecamp%2Fviewjob%3Fviewtype%3Dembedded%26jk%3Dce633001274784ec
analyste informatiqueE SOC N2-N3 (IT) / Freelance,"<b>?Statut :</b> Freelance / Portage salarial 
<br><b>?Démarrage :</b> 1er février 2024 
<br><b>?TT :</b> 50 
<br><b>?Anglais:</b> Courant recquis 
<br><b>?Localisation:</b> Paris 
<br>?5 - 7 ans d?expérience minimum 
<br>
<br> <b>Missions :</b>
<br> ?Détecter et gérer les incidents de sécurité remontés par le SIEM 
<br>?Prendre en compte les alertes et des incidents de sécurité et les traiter en relation avec les équipes sécurité des entités du groupe 
<br>?Evaluer les risques et cyber menaces pouvant impacter la société et mettre en oeuvre les moyens de détection associés 
<br><b>?Threat Intelligence:</b> Analyse et veille des menaces 
<br>?Implémenter et améliorer des règles de détection dans Splunk 
<br>?Documenter les playbooks de réponse à incidents 
<br><b>?Threat Hunting:</b> Vous recherchez des intrusions sur le SI , incluant l?environnement Office 365, Cloud AWS et Microsoft Azure 
<br>?Expériences dans les outils EDR 
<br>?Effectuer des analyses Forensics 
<br>?Communiquer avec l?ensemble des entités opérationnelles de sécurité du groupe 
<br>
<br> <b>Livrables:</b>
<br> ?Ticket Resilient de gestion des incidents 
<br>?Implémentation Règles de détection Splunk 
<br>?Documentation des règles de détection 
<br>?Documentation des Playbooks de réponse à incident 
<br>?Analyse des menaces et couverture des menaces par les règles de détection",La Défense (92),,https://proxy.scrapeops.io/v1/?api_key=b2b46e5e-4a53-45d1-bdc3-458bad09991c&url=https%3A%2F%2Fwww.indeed.com%2Fm%2Fbasecamp%2Fviewjob%3Fviewtype%3Dembedded%26jk%3D53e74a8d2cd1227f
Expert Cyber sécurité informatique (H/F) (IT) / Freelance,"<div>
 Déploiement/Intégration de solutions de sécurité techniques :
 <br> 
 <ul>
  <li>Piloter et gérer le déploiement de la solution de gestion des accès privilèges (PAM) de l?entreprise</li>
  <li>Gérer le déploiement de la solution de gestion des mots de passe de Microsoft pour renforcer la politique de mots de passe</li>
  <li>Interagir avec différentes équipes pour mettre en ?uvre des configurations dans le système IS&amp;T résultant de la politique de sécurité</li>
  <li>Déployer la plateforme Bug Bounty</li>
 </ul> 
 <br> Gestion des vulnérabilités :
 <br> 
 <ul>
  <li>Soutenir les équipes applicatives dans la compréhension des remédiations techniques suite aux audits de sécurité IT</li>
  <li>Surveiller la mise en ?uvre des remédiations</li>
  <li>Surveiller la plateforme cloud de vulnérabilités et remédier aux vulnérabilités en collaboration avec les membres de la sécurité et du système</li>
  <li>Mettre en place des remédiations des scans de vulnérabilité internes et externes avec l?équipe de cybersécurité</li>
  <li>S?assurer de la conformité</li>
 </ul> 
 <br> Sujets Active Directory :
 <br> 
 <ul>
  <li>Appliquer la directive de renforcement de l?entreprise</li>
  <li>Mettre à jour le plan de remédiation AD</li>
  <li>Mettre en place des actions de remédiation</li>
  <li>Proposer des plans d?amélioration basés sur les retours d?expérience des incidents pour éviter qu?ils ne se reproduisent</li>
 </ul>
 <br> 
 <br> 
 <br> Profil candidat:
 <br> 
 <ul>
  <li>Vous êtes ingénieur en cybersécurité avec au moins 5 ans d?expérience</li>
  <li>Vous avez un profil technique en cybersécurité avec un bon niveau en système et réseau, et</li>
 </ul> en particulier sur l?Active Directory
 <br> 
 <ul>
  <li>Vous avez de l?expérience en intégration, automatisation et déploiement de solutions techniques</li>
  <li>Vous avez la capacité de communiquer et de diriger des projets techniques</li>
  <li>Vous maîtrisez l?intégration et l?automatisation</li>
  <li>Vous avez des connaissances en systèmes et en réseau</li>
  <li>Vous connaissez l?Active Directory</li>
  <li>Vous avez également des notions en programmation</li>
  <li>Vous maîtrisez l?anglais technique</li>
  <li>Vous êtes curieux, rigoureux, autonome et flexible</li>
 </ul>
</div>",Paris (75),,https://proxy.scrapeops.io/v1/?api_key=b2b46e5e-4a53-45d1-bdc3-458bad09991c&url=https%3A%2F%2Fwww.indeed.com%2Fm%2Fbasecamp%2Fviewjob%3Fviewtype%3Dembedded%26jk%3Dd03f4bdb08de6b65
PMO Risk Cyber-Sécurité (H/F) - CDI ou freelance - Paris,"<div>
 <p>Bonjour,</p>
 <p> Dans le cadre d'un projet remporté au forfait pour l'un de nos client, cabinet de conseil spécialisé en finance.</p>
 <p> Nous recherchons un profil de PMO risk et Cyber-sécurité (H/F) en CDI ou freelance.</p>
 <br> 
 <p>Vous interviendrez dans la conduite de projets pour des Clients basés sur Paris &amp; Ile de France.</p> 
 <p>Vous aurez les responsabilités suivantes :</p> 
 <ul>
  <li>Fournir une assistance aux fonctions Cyber-Sécurité, IT Risk, Data Protection, IT…</li> 
  <li>Assurer la PMO de projets (gestion de planning, gestion des ressources, du budget, du suivi d’activité, des indicateurs, gestion et animation de comités, compte-rendu, communication projet, reporting…)</li> 
  <li>Réaliser la conduite du changement et déployer des programmes d’acculturation</li> 
  <li>Accompagner la transformation et les évolutions d’organisation en Clientèle</li> 
  <li>Cartographier et analyser les risques, effectuer les études d’impact</li> 
  <li>Produire les tableaux de bord, les indicateurs de suivi et les alertes</li> 
  <li>Définir et déployer les politiques et standards</li> 
  <li>Réaliser une veille des règlementations en Cyber-Sécurité, IT Risk, Data IT…</li> 
 </ul>
 <p> Votre profil :</p> 
 <ul>
  <li>De formation ingénieur ou équivalent, vous disposez de plus de 5 ans d’expérience en Audit ou Conseil dans les services financiers</li> 
  <li>Vous disposez d’une solide expérience en PMO / Gestion de projets</li> 
  <li>Vous êtes en mesure de piloter un programme et d’animer des ateliers, d’assurer l’interface avec les parties prenantes des projets en Clientèle</li> 
  <li>Vous êtes autonome, force de proposition et en capacité d’appréhender les enjeux Métiers</li> 
  <li>La connaissance des métiers de la banque ou assurance est un plus</li> 
 </ul>
 <p> Vos atouts qui feront la différence :</p> 
 <ul>
  <li>Curiosité, rigueur, dynamisme et proactivité</li> 
  <li>Aisance relationnelle et appétence pour la communication</li> 
  <li>Sens du travail en équipe et de l’engagement</li> 
  <li>Maitrise de l’anglais</li> 
 </ul>
 <p> </p>
 <p>Vous êtes intéressés, merci de nous envoyer votre cv actualisé, vos disponibilités pour entretien et démarrage et vos prétentions salariales.</p>
</div>
<p></p>",75004 Paris,,https://proxy.scrapeops.io/v1/?api_key=b2b46e5e-4a53-45d1-bdc3-458bad09991c&url=https%3A%2F%2Fwww.indeed.com%2Fm%2Fbasecamp%2Fviewjob%3Fviewtype%3Dembedded%26jk%3Daf207fddcb651cc6
ingénieur informatique cyber sécurité informatique Run (IT) / Freelance,"Missions 
<br>Proposer des actions préventives et correctives pour élever le niveau de sécurité des systèmes 
<br>Assurer le suivi des analyses de vulnérabilités concernant les applications métiers (lancement des analyses, évaluation des risques, identification des travaux de remédiation) 
<br>Gérer les emails douteux (investigation, lien avec le département Sécurité, réponse aux utilisateurs). 
<br>Effectuer de l?investigation en cas d?incident de cyber sécurité 
<br>Proposer des actions et/ou déployer des solutions de remédiations pour pallier les failles de sécurité identifiées 
<br>Mettre les solutions adaptées en cas d?incident incident/problème de sécurité 
<br>Accompagner les architectes dans les phases projet afin de mettre en place by design des solutions intégrant la sécurité 
<br>Analyser périodiquement les vulnérabilités des systèmes 
<br>Rendre un avis concernant la cyber sécurité dans le cadre des comités d?architecture 
<br>
<br> Compétences 
<br>Bonne connaissance du système d?information global et de la gouvernance du SI, 
<br>Bonnes connaissance des systèmes d?exploitation (Windows, RedHat) 
<br>Bonnes connaissances des réseaux et leurs protections 
<br>Bonnes connaissances en matière de cyber sécurité du SI. 
<br>
<br> <b>Profil candidat:</b>
<br> Ingénieur cyber sécurité Run",Paris (75),,https://proxy.scrapeops.io/v1/?api_key=b2b46e5e-4a53-45d1-bdc3-458bad09991c&url=https%3A%2F%2Fwww.indeed.com%2Fm%2Fbasecamp%2Fviewjob%3Fviewtype%3Dembedded%26jk%3Db2f517299689e31a
EXPERT CYBER securite informatique (IT) / Freelance,"Vous travaillerez sur différents sujets liés à la cybersécurité. En garantissant un niveau de sécurité et de qualité de service conforme aux attentes des utilisateurs. 
<br>
<br> Vous travaillerez principalement sur des sujets techniques tels que le déploiement intégration d?outils de sécurité suivant les directives de la société. 
<br>Vous travaillerez également sur le durcissement de l?Active Directory en apportant votre expertise sur le sujet. Votre contribution doit être documentée. 
<br>
<br> Vous dirigez les équipes applicatives sur la remédiation des audits de sécurité, en vous assurant que les remédiations sont mises en place. Vous travaillerez main dans la main avec les autres membres de la sécurité pour aider la société à améliorer son niveau de sécurité. 
<br>
<br> Déploiement de la solution de gestion des accès privilégiés (PAM) 
<br>Déploiement de la solution Microsoft Password pour appliquer la politique de mot de passe 
<br>Interaction avec les différentes équipes pour mettre en ?uvre les configurations dans le système IS&amp;T résultant de la politique de sécurité 
<br>Déploiement de la plateforme Bug Bounty 
<br>
<br> Soutenir les équipes applicatives dans la compréhension des remédiations techniques résultant des audits de sécurité informatique. Contrôler également la mise en ?uvre des remédiations. 
<br>Surveiller notre Vulnerability Cloud Platform et remédier aux vulnérabilités en collaboration avec les membres de la sécurité et du système. 
<br>Mettre en place les remédiations de nos scans de vulnérabilité internes et externes en collaboration avec l?équipe de cybersécurité. 
<br>o Mettre en place des actions correctives 
<br>o Proposer des plans d?amélioration basés sur le retour d?expérience des incidents afin d?éviter qu?ils ne se reproduisent. 
<br>o Appliquer la directive de durcissement 
<br>o Mettre à jour le plan de remédiation AD 
<br>
<br> <b>Profil candidat:</b>
<br> Expérience dans l?intégration, l?automatisation et le déploiement de solutions techniques. 
<br>Capacité à communiquer et à mener des projets techniques. 
<br>Connaissances spécifiques 
<br>Intégration et automatisation 
<br>Connaissance des systèmes 
<br>Connaissance des réseaux 
<br>Active Directory 
<br>Programmation en option 
<br>
<br> <b>Connaissances générales :</b>
<br> Anglais technique requis 
<br>Rigueur 
<br>Autonomie 
<br>Flexibilité 
<br>Curiosité",Paris (75),,https://proxy.scrapeops.io/v1/?api_key=b2b46e5e-4a53-45d1-bdc3-458bad09991c&url=https%3A%2F%2Fwww.indeed.com%2Fm%2Fbasecamp%2Fviewjob%3Fviewtype%3Dembedded%26jk%3Dbdf6df9758cfce45
"responsable informatique Cyber sécurité informatique - Risque, Gouvernance et Conformité (IT) / Freelance","<b>Aperçu du poste :</b>
<br> Nous recherchons un responsable des risques, de la conformité et de la gouvernance hautement qualifié et expérimenté pour rejoindre notre équipe. Le candidat retenu sera responsable du développement, de la mise en ?uvre et de la supervision des processus de gestion des risques, de conformité et de gouvernance dans l?ensemble de l?organisation. Ils travailleront en étroite collaboration avec la haute direction pour garantir le respect des exigences réglementaires, atténuer les risques et améliorer les pratiques de gouvernance. 
<br>
<br> <b>Principales responsabilités:</b>
<br> Développer et mettre en ?uvre des cadres, des politiques et des procédures de gestion des risques pour identifier, évaluer et atténuer les risques dans l?ensemble de l?organisation. 
<br>Effectuer des évaluations des risques et collaborer avec les départements concernés pour élaborer des stratégies d?atténuation des risques. 
<br>Surveiller les évolutions réglementaires et assurer le respect des lois, réglementations et normes de l?industrie applicables. 
<br>Développer et dispenser des programmes de formation à la conformité pour les employés afin de promouvoir la sensibilisation et la compréhension des exigences réglementaires. 
<br>Établir et maintenir des structures de gouvernance efficaces, y compris des comités de surveillance et des mécanismes de reporting. 
<br>Effectuer des audits et des examens internes pour évaluer la conformité aux politiques et procédures. 
<br>Enquêter et résoudre les problèmes de conformité, notamment en effectuant une analyse des causes profondes et en mettant en ?uvre des actions correctives. 
<br>Préparer et présenter des rapports sur les activités de risque, de conformité et de gouvernance à la haute direction et aux parties prenantes concernées. 
<br>Servir d?expert en la matière sur les questions de gestion des risques, de conformité et de gouvernance, en fournissant des conseils et un soutien aux employés de l?ensemble de l?organisation. 
<br>
<br> <b>Qualifications:</b>
<br> Baccalauréat en administration des affaires, finance, comptabilité ou dans un domaine connexe. Diplôme d?études supérieures ou certification professionnelle (par exemple CFE, CISA, CRCM) souhaité. 
<br>Minimum de 12 ans d?expérience dans des rôles de gestion des risques, de conformité ou de gouvernance. 
<br>Solide connaissance des exigences réglementaires et des meilleures pratiques de l?industrie liées à la gestion des risques, à la conformité et à la gouvernance. 
<br>Excellentes compétences analytiques, de résolution de problèmes et de prise de décision. 
<br>Solides compétences en communication et en relations interpersonnelles, avec la capacité d?interagir efficacement avec les employés à tous les niveaux de l?organisation. 
<br>Capacité avérée à gérer plusieurs projets et priorités dans un environnement en évolution rapide. 
<br>Souci du détail et solides compétences organisationnelles. 
<br>Capacité à maintenir la confidentialité et à traiter les informations sensibles avec discrétion.",Paris (75),,https://proxy.scrapeops.io/v1/?api_key=b2b46e5e-4a53-45d1-bdc3-458bad09991c&url=https%3A%2F%2Fwww.indeed.com%2Fm%2Fbasecamp%2Fviewjob%3Fviewtype%3Dembedded%26jk%3D9a2222b5809301ba
