job-title,job-description,job-location,job-salary,job-url
"
      Coordinateur Technique Réseaux Sécurité
    ","Aperçu du poste : Nous recherchons un chef de projet technique talentueux possédant une vaste expérience dans les technologies de réseau Cisco, Fortinet, Palo Alto et F5. Le candidat idéal sera responsable de la gestion et de la supervision des projets d’infrastructure de réseau du début à la fin, en veillant à ce qu’ils soient livrés dans les délais, et dans les limites du budget. Le chef de projet technique travaillera en étroite collaboration avec des équipes interfonctionnelles, notamment des ingénieurs, des architectes et des parties prenantes, pour assurer la mise en œuvre réussie de solutions réseau qui répondent aux objectifs de l’organisation. Responsabilités: Diriger et gérer des projets d’infrastructure réseau, y compris les phases de planification, d’exécution et de clôture. Collaborer avec les parties prenantes pour définir la portée, les objectifs et les livrables du projet. Élaborer des plans, des calendriers et des budgets de projet détaillés et garantir le respect des délais et des budgets tout au long du cycle de vie du projet. Coordonner les ressources, y compris les équipes internes, les fournisseurs et les sous-traitants, pour garantir que les étapes du projet sont respectées. Surveiller l’avancement et les performances du projet, identifier et atténuer les risques, et résoudre les problèmes dès qu’ils surviennent. Communiquez l’état du projet, les mises à jour et les étapes clés aux parties prenantes et à la haute direction. Assurer le respect des normes industrielles pertinentes, des meilleures pratiques et des exigences réglementaires. Fournir une expertise technique et des conseils sur les technologies de réseau Cisco, Fortinet, Palo Alto et F5. Mener des initiatives d’amélioration continue pour améliorer les processus et les méthodologies de livraison de projets. Qualifications: Baccalauréat en informatique, en technologie de l’information ou dans un domaine connexe. Expérience avérée (5 années) en tant que chef de projet technique, de préférence dans le domaine des réseaux ou de l’infrastructure informatique. Solide connaissance et expérience pratique des technologies de réseau Cisco (par exemple, routeurs, commutateurs, pare-feu), des solutions Fortinet, Palo Alto et F5. Une certification en gestion de projet (par exemple, PMP, PRINCE2) est préférable. Excellentes compétences en leadership, en communication et en relations interpersonnelles. Capacité à prioriser et à gérer efficacement plusieurs projets simultanément. Solides compétences analytiques et de résolution de problèmes. Expérience de travail dans un environnement dynamique et au rythme rapide. Flexibilité de voyager occasionnellement selon les besoins. Trackers de talents spécialisés reliant les meilleurs talents sur les marchés Français, Suisse et Belge. Les consultants Glocomm ont des consultants experts alignés sur les cinq domaines techniques ci-dessous: - Cloud et infrastructure - ERP / CRM - Développement de logiciels - Intelligence d’affaires et analyse de données volumineuses - Sécurité Glocomms est la division informatique de Phaidon International, une agence mondiale de recrutement de spécialistes","Paris, France",200-610 €⁄j,https://www.free-work.com/fr/tech-it/consultant-securite-et-reseaux/job-mission/coordinateur-technique-reseaux-securite
"
      administrateur systeme et réseaux
    ","Genwaves est une société de Conseil en Technologies créée en 2012, présente sur deux grands domaines de métiers, la R&D et les Technologies d'information. Notre ambition est d'apporter une réponse concrète aux besoins d'innovation technologique de nos clients grâce au savoir-faire pluridisciplinaire de nos équipes. Nous recherchons un Administrateur Systèmes et Réseaux (H/F) . votre mission est : * Traitement des incidents et demandes liés à l'infrastructure (N2 / N3) * Supervision et administration des infrastructures systèmes * Maintien en condition opérationnelle de l'infrastructure et des procédures associées (Configuration réseau et système, mises à jour, plan de secours informatique, plans de remédiations, supervision, sauvegardes, stockage...) * Automatisation des tâches récurrentes, industrialisation des procédures (Scripting PowerShell et Bash Linux) * Mise à jour de règles firewall (Palo Alto, Fortinet) * Migration ou mise à jour de systèmes, d'applications et de données existantes, en appliquant les bonnes pratiques telles que la sécurité, l'automatisation, la supervision, la gestion des alertes, etc. T Vous avez acquis de l'expérience en tant qu'administrateur systèmes et réseaux depuis au moins 5 ans. * OS : windows/ linux * Scripting : Powershell, Bash * Virtualisation .","La Seyne-sur-Mer, Provence-Alpes-Côte d'Azur",,https://www.free-work.com/fr/tech-it/administrateur-reseaux/job-mission/administrateur-systeme-et-reseaux-83
"
      Ingénieur en sécurité réseau
    ","Aperçu du poste : Nous recherchons actuellement un Ingénieur en sécurité réseau qualifié pour rejoindre notre équipe dynamique. En tant que membre clé de notre division de cybersécurité, vous jouerez un rôle essentiel dans la conception, la mise en œuvre et la maintenance des solutions de sécurité réseau. Le candidat idéal devrait avoir une expertise dans les technologies réseau Cisco, ainsi qu’une expérience avec des solutions de pare-feu telles que Fortinet, Palo Alto, Checkpoint et F5. Ce rôle englobe un large éventail de responsabilités, notamment le déploiement, la migration, l’installation et le travail de support, ainsi que la création de conceptions de haut niveau (HLD) et de conceptions détaillées (LLD). Responsabilités : Conception de la sécurité réseau : Collaborer avec des équipes pluridisciplinaires pour concevoir et mettre en œuvre des solutions robustes de sécurité réseau. Développer des conceptions de haut niveau (HLD) et des conceptions détaillées (LLD) pour les architectures de sécurité proposées. Expertise en pare-feu : Mettre en œuvre et gérer des solutions de pare-feu de Fortinet, Palo Alto, Checkpoint et F5. Veiller à ce que les politiques de sécurité soient conformes aux meilleures pratiques de l’industrie et aux exigences organisationnelles. Réseau Cisco : Configurer et entretenir l’équipement réseau Cisco pour soutenir une communication sécurisée et efficace. Collaborer avec d’autres équipes pour intégrer des mesures de sécurité dans l’architecture réseau globale. Déploiement et migration : Diriger des projets de déploiement et de migration pour les solutions de sécurité réseau. Assurer une transition fluide des systèmes hérités vers une infrastructure de sécurité nouvelle et améliorée. Installation et configuration : Installer, configurer et optimiser les appareils et dispositifs de sécurité. Effectuer des tests approfondis pour valider l’efficacité des mesures de sécurité mises en œuvre. Support et dépannage : Fournir un support continu pour les systèmes de sécurité réseau et traiter rapidement tout incident de sécurité. Résoudre les problèmes liés à l’infrastructure de sécurité réseau. Documentation : Maintenir une documentation complète, y compris les configurations système, les procédures et les rapports d’incident. Contribuer à l’élaboration de procédures opérationnelles standard (SOP) pour les opérations de sécurité. Trackers de talents spécialisés reliant les meilleurs talents sur les marchés Français, Suisse et Belge. Les consultants Glocomm ont des consultants experts alignés sur les cinq domaines techniques ci-dessous: - Cloud et infrastructure - ERP / CRM - Développement de logiciels - Intelligence d’affaires et analyse de données volumineuses - Sécurité Glocomms est la division informatique de Phaidon International, une agence mondiale de recrutement de spécialistes","Paris, France",400-750 €⁄j,https://www.free-work.com/fr/tech-it/ingenieur-en-cybersecurite/job-mission/ingenieur-en-securite-reseau-3
"
      Ingénieur sécurité informatique
    ","Description du poste : Mise en place du SIEM Sentinel dans les prochaines semaines. Assurer la conformité avec les normes DGAC. Effectuer une étude de risque approfondie. Mettre en œuvre des solutions de remédiations efficaces. Réaliser des analyses de risques selon la méthode EBIOS. Développer une solide compréhension du référentiel EBIOS. Accompagner la mise en place du plan de remédiations. Servir de point de contact lors de l’audit DGAC prévu dans les 2 à 3 mois. Contribuer à la transition vers la plateforme AZURE. Participer à la mise en place de l’architecture HUB&SPOKE. Configurer et gérer les Firewalls (Checkpoint/Palo Alto). Sensibiliser les utilisateurs aux enjeux de sécurité informatique. Effectuer des contrôles antécédents, sans nécessité d’habilitation obligatoire. Possibilité de réaliser des tests d’intrusions en cas de besoin. Profil recherché : Diplôme d’ingénieur en informatique, spécialisation en sécurité informatique ou équivalent. Expérience significative dans le domaine de la sécurité informatique, idéalement dans un environnement industriel ou aéroportuaire. Bonne connaissance des normes et réglementations en matière de sécurité, notamment les normes DGAC. Maîtrise des outils de gestion des événements et de l’information de sécurité (SIEM), de préférence Sentinel. Compétences avancées en gestion des Firewalls, notamment avec les solutions Checkpoint et Palo Alto. Excellentes capacités d’analyse, de résolution de problèmes et de communication. Capacité à travailler de manière autonome tout en étant un membre actif d’une équipe multidisciplinaire. Sensibilisation aux enjeux de la cybersécurité et aptitude à sensibiliser les utilisateurs. SCC est l’un des leaders du marché des services informatiques et des solutions d’infrastructure et filiale du groupe technologique privé le plus important d’Europe (avec un C.A.de plus de 3 Md€ et 7500 collaborateurs en Europe). Notre métier : le conseil & Intégration d’infrastructure (Virtualisation, Stockage/Archivage, Convergence, Print Services, Software, Cloud Computing, infogérance d’infrastructure) Notre base clients est constitué des plus grands comptes privés et secteur public. Face à un marché en forte croissance et dans le cadre d’un développement ambitieux, nous recherchons des Ingénieurs compétents dans les domaines suivants: système Windows, Unix, Linux, Virtualisation Messagerie, Poste de travail, stockage, sauvegarde...","Tremblay-en-France, Île-de-France",450-650 €⁄j,https://www.free-work.com/fr/tech-it/responsable-securite-informatique/job-mission/ingenieur-securite-informatique-13
"
      Ingénieur réseaux et sécurité
    ","Détail de la prestation : Définir des architectures redondées et mettre en place des nouveaux réseaux dans un environnement complexe. Installation physique des matériels Configuration des clusters Palo Alto. Configuration des règles sur les pare-feu Configuration des environnements Cisco DCNM Configuration des clusters Cisco VPC Maitrise des protocoles BGP et OSPF Maitrise des flux Video multicast Recette des environnements Rédaction des documentations Transfert de connaissance aux équipes Ingénierie et Support Migration des environnements identifiés sur la nouvelle architecture réseau Interventions en HO et HNO Expertises requises : Maitrise Niveau 3 des environnements DCNM / NXOS (Fabric vxlan,IP Multicast, PTP, ) Maitrise Niveau 3 des clusters Cisco VPC Maitrise Niveau 3 des environnements Palo Alto en cluster (Panorama, Vsys, Inter Vsys, ) Livrables : Document d’architecture technique Procédures techniques Cahier de recette Avec une couverture nationale, Beezen est un acteur de référence dans les métiers du conseil et des services informatiques. Fondée en 2008, Beezen conseille, réalise, forme et accompagne ses clients dans leurs projets. Beezen a mis en œuvre plus de 100 projets réalisés pour des entreprises du CAC 40 et ETI (Entreprises de Taille Intermédiaire). Nous proposons une gamme complète de prestations organisée autour de 3 métiers : le Management, les Technologies et l’Innovation. Partenaire privilégié des grands éditeurs internationaux de logiciels, notre unique objectif est de vous amener à vous différencier grâce à des solutions métiers et technologiques novatrices et performantes.","Paris, France",750-850 €⁄j,https://www.free-work.com/fr/tech-it/consultant-securite-et-reseaux/job-mission/ingenieur-reseaux-et-securite-177
"
      CHEF DE PROJET RESEAU ET SECURITE
    ","Personne qui vont venir piloter Comprendre et designer une Archiecture réseau Techno : Cisco, SDN Wifi : Aruba Firewall : Fortinet, Palo Alto Réaliser l’architecture réseau Piloter les équipes Ne pas avoir les droits d’écritures mais de lecture Pilotage d’audit de sécurité Reporting Mission complète Technique Pas de configuration, piloter les personnes !!! Droit de lecture et pas d’écriture sur les équipements très important Une personne capable de piloter, comprendre et designer une archiecture réseau. Un ancien ingénieur sécurité réseau avec une casquette fonctionnelle c’est parfait Aptenia is a specialist boutique consulting agency tailored to meet our clients’ needs. Our aim is to help our clients meet their staffing goals, reduce position downtime & minimize output downfall, through finding the right people, quickly. Our aim is to help build a service that appreciates the talent and empathizes with ventures. We have a trusted and proven network of candidates. Matching the top technical talent with fast-growing tech companies, I specialize in helping build teams placing the top 1 -3 of candidates across Europe. We offer a modern recruitment solution for today’s top companies, which allows our clients to sustain growth and profitability, putting us a cut above our competitors. Our team specializes in recruiting in the areas of: Cloud Cybersecurity Data Science Big Data","La Défense, Île-de-France",380-420 €⁄j,https://www.free-work.com/fr/tech-it/assistant-chef-de-projet/job-mission/chef-de-projet-reseau-et-securite-6
"
      Ingénieur réseau et sécurité en IDF
    ","Technodym est a la recherche d’ingénieurs réseaux et sécurité pour son client basé en IDF Environnement technique : Aruba, Palo Alto, Checkpoint, Alcatel, Stormshield Si vous êtes disponible et intéressé n’hésitez pas à m’envoyer votre CV Technodym est a la recherche d’ingénieurs réseaux et sécurité pour son client basé en IDF Environnement technique : Aruba, Palo Alto, Checkpoint, Alcatel, Stormshield Si vous êtes disponible et intéressé n’hésitez pas à m’envoyer votre CV Technodym est a la recherche d’ingénieurs réseaux et sécurité pour son client basé en IDF Environnement technique : Aruba, Palo Alto, Checkpoint, Alcatel, Stormshield Si vous êtes disponible et intéressé n’hésitez pas à m’envoyer votre CV Technodym est a la recherche d’ingénieurs réseaux et sécurité pour son client basé en IDF Environnement technique : Aruba, Palo Alto, Checkpoint, Alcatel, Stormshield Si vous êtes disponible et intéressé n’hésitez pas à m’envoyer votre CV Technodym, une société de placement et de recrutement d’informaticiens de toutes les spécialités . Nouvelles technologies: Java, j2EE, .Net, C#.php, Drupal, Angular, React JS, Node JS Systèmes et Réseaux : Linux, Unix, Windows, Mc , LAN, Wan, Man, Vlan, Cisco, Wifi, 4G, 5G - Sécurité réseaux : Fortinet, fortiget,Checkpoint, F5, Big IP . - Décisionnel BI : Business Object, Datastage, Microstrategy, Qlikview, Qliksens, Cognos, Talend -Big data :Hadoop pig, Hive, Mapreduce, Storm, Cassandra, MongoDB .. - Management et direction de projet : ITIL, Agile,Cycle V, Prince,PMP .. -Bases de Données : Oracle, MySQL, Sql Serveur, Postgresql, Ingres, SAP HANA, Maria DB -Mainframe et Systèmes embarqués : IBM Z/os, Cobol, Pacbase, MVS, DB2 . - Devops : Jira, Ansible, Puppet, Docker, Kubernetes, Openshift Notre équipe commerciale qualifiée et motivée vous accompagnera tout au long du processus.","Île-de-France, France",,https://www.free-work.com/fr/tech-it/ingenieur-en-cybersecurite/job-mission/ingenieur-reseau-et-securite-en-idf
"
      Ingénieur Réseau H/F - Lyon
    ","Notre client dans le secteur Assurance recherche un/une Ingénieur Réseau H/F à Lyon Description de la mission : Pour un de nos clients dans le secteur de l'assurance nous sommes à la recherche d'un ingénieur réseau avec les activités suivantes : - 80% de support (traitement de ticket, incident, demande) - 20% de projet (pondération  non fixe, en fonction de la charge) Environnement technique : o	LAN: Cisco 9K, Cisco Nexus, Aruba o	WLAN : Cisco o	Firewall: Checkpoint, Palo Alto, Cisco o	Proxy: Cisco Umbrella o	Reverse Proxy: Netscaler o	IPS: Cisco o	VPN SSL : Ivanti Secure o	Antispam Cisco CES o	SDWAN: Meraki Compétences / Qualités indispensables : xp d'ingénieur réseau , Lan, Wlan Compétences / Qualités qui seraient un + : XX Informations concernant le télétravail : 2 jours de TT Vous avez une première expérience réussie en tant qu'ingénieur réseau (BUILD et RUN) sure les environnements techniques suivants : Lan, Wlan, Firewall, Proxy, Reverse Proxy, IPS, VPN, Antispam, SDWan Vous rejoignez une équipe dynamique et passionnée au sein d'un client grand compte du secteur de l'assurance à Lyon. Mission de 3 mois renouvelables avec deux jours de télétravail par semaine","Lyon, Auvergne-Rhône-Alpes",500-550 €⁄j,https://www.free-work.com/fr/tech-it/architecte-systeme/job-mission/ingenieur-reseau-h-f-lyon
"
      Prestation d’assistance en Ingénierie réseaux et sécurité
    ","Détail de la prestation : Notre client, l'une des grandes chaînes de télévision nationales françaises, cherche un expert pour définir des architectures redondées et mettre en place des nouveaux réseaux dans un environnement complexe. Installation physique des matériels Configuration des clusters d'une marque renommée en cybersécurité (Palo Alto). Établissement des règles sur les pare-feu Configuration des environnements d'une marque leader dans la technologie réseautique (Cisco DCNM) Mise en place des clusters d'une marque leader dans la technologie réseautique (Cisco VPC) Maîtrise des protocoles BGP et OSPF Maîtrise des flux Vidéo multicast Recette des environnements Rédaction des documentations Transfert de connaissance aux équipes Ingénierie et Support Migration des environnements identifiés sur la nouvelle architecture réseau Interventions en horaires ouvrables et horaires non-ouvrables Expertises requises : Maîtrise Niveau 3 des environnements DCNM / NXOS (Fabric vxlan, IP Multicast, PTP, etc.) Maîtrise Niveau 3 des clusters d'une marque leader dans la technologie réseautique (Cisco VPC) Maîtrise Niveau 3 des environnements d'une marque renommée en cybersécurité agrégée (Palo Alto en cluster (Panorama, Vsys, Inter Vsys, etc.)) Livrables : Document d'architecture technique Procédures techniques Cahier de recette Daweiro est une entreprise pionnière dans le domaine du conseil technologique, avec une spécialisation remarquable dans le domaine de l’intelligence artificielle. Nous avons aussi une forte expertise en développement informatique, en management de produits et en méthodologies agiles. Nos experts en intelligence artificielle sont à la pointe de cette technologie, utilisant leur connaissance approfondie pour aider nos clients à naviguer avec succès dans le paysage numérique complexe d’aujourd’hui. Notre mission est de créer des solutions personnalisées et innovantes, en particulier dans le domaine de l’intelligence artificielle, qui peuvent apporter une valeur ajoutée significative à votre entreprise. Nous nous engageons à comprendre vos besoins spécifiques et à concevoir des solutions qui répondent à ces exigences, en utilisant les dernières avancées en matière d’IA pour optimiser vos processus d’affaires, réduire les coûts, et créer de nouvelles opportunités. Daweiro est déterminée à être votre partenaire de confiance pour la transformation numérique et l’innovation par l’intelligence artificielle.","Paris, France",850-900 €⁄j,https://www.free-work.com/fr/tech-it/consultant-securite-et-reseaux/job-mission/prestation-dassistance-en-ingenierie-reseaux-et-securite
"
      Business Analyst/MOA IAM
    ","Vos missions : Dans le cadre de la sécurisation du système d'information, vous rejoindrez l'équipe Sécurité des Systèmes d'Information (SSI) et en particulier la Squad GHEDI (Gestion des Habilitations et des Identités). Vos missions : Contribuer à la mise en œuvre de la trajectoire de la gestion des identités et des habilitations tout en garantissant des accès sécurisés aux données/applicatifs de l'entreprise ainsi que la satisfaction de nos clients. Garantir les processus autour de la GDI (gestion des identités) et GDH (gestion des habilitations) et proposer des solutions en matière de gestion des Identités et Habilitations pour les acteurs et les applications. Vos activités : Gérer les évolutions et la maintenance en condition opérationnelle de la solution de gestion des identités et des habilitations (assurer la conception générale et détaillée des évolutions de la solution de gestion des identités et des habilitations, assurer le suivi des réalisations/développements couverts par la TMA, piloter/exécuter des phases de tests, mettre à jour le référentiel des spécifications de la solution, assurer le suivi des usages) Assurer l'expertise fonctionnelle autour de la Gestion des Identités et des Habilitations (GDI-GDH) dans les projets clés d'entreprise (SMACL, mise en place du Privileged Access Management, etc.) Garantir le maintien en cohérence fonctionnelle du modèle d'habilitation Contribuer à l'amélioration de la qualité des données Contribuer à la mise à jour du référentiel documentaire du domaine de la gestion des identités et des habilitations Contribuer à l'amélioration de la satisfaction des utilisateurs autour du produit et des processus portés par la Squad GHEDI Accompagner les métiers et les squads produits dans la définition et le déploiement des stratégies d'habilitations Votre profil : Une base solide de connaissances fonctionnelles et techniques en IAM (cycle de vie des identités, provisioning des identités et des habilitations, principe de délégation et de recertification, SOD) est essentielle. La connaissance du produit One Identity Manager serait un plus. Une connaissance des concepts Agiles Une culture générale en matière de cybersécurité et de règlementation RGPD. Vos compétences relationnelles : Vous disposez d'un bon relationnel, témoignez d'une posture d'écoute active Vous êtes force de proposition et faites preuve d'assertivité. Votre comportement responsable vous amène à communiquer de façon constructive (à l'écrit comme à l'oral) que ce soit dans vos prises de décision, votre contribution au sein du collectif ou vos difficultés. Votre capacité d'analyse et votre curiosité technique vous permettent de trouver rapidement des solutions adaptées tant au niveau de l'analyse des besoins que sur le diagnostic des incidents et problèmes. Rigoureux et organisé, vous saurez appliquer les méthodes et standards du client tant en termes techniques, qu'au niveau de l'agilité. Un esprit d'amélioration continue Depuis 20 ans Huxley est positionné parmi les acteurs principaux du recrutement dans le monde. Spécialisé dans l'IT, la finance et l'assurance nous sommes implantés mondialement dans 15 pays. Nous aidons nos clients à optimiser leur recrutement en adoptant une approche personnalisée et une expertise métiers, délivrant ainsi un service sur mesure. Nous nouons quotidiennement des relations avec les talents et les entreprises les plus dynamiques du marché","Asnières-en-Poitou, Nouvelle-Aquitaine",700-750 €⁄j,https://www.free-work.com/fr/tech-it/analyste/job-mission/business-analyst-moa-iam
